user_hash,lesson,category,answer
4ecf3dfb13ad1467c609fcaa742d287a635d388250924814bb3d5c790edd33ac,,message,"Pandas, numpy, cython už jsem dělal v práci, proto jsou hodnocené jako málo přínosně. Jinak super praktickej předmět, velmi přínosnej. Na to, že to byl volitelnej předmět tak zabral hodně času, ale stálo to za to."
778d7f2723a16de2611eba04af0fb69e55853b90389037ff11a68a51a694ab91,,message,"Většinu jsem toho řekl v ČVUT anketě, tady jenom - jen tak dál, předmět jsem si užil. 

Jestli se na to někde najde čas, dal bych víc času asyncio. Přišlo mi to na pochopení celkem výživné téma, víc času by neškodilo :)
Úkoly nechat, ale možná trochu snížit pracnost."
10956e62c2b5cb868d22f38917a1f8cffdad701219bcb98c41a04750a9cd3856,,message,
0237ac25bd2d2b8de539488c2b26d935756605777cbcaadcb7d58118c8954e45,,mark,D
5f76e388548aa2dbb2acea1c87f25f93503cfc0fcbd12cf785f318ce6490f13f,,mark,A
9db631e4cfbcf7ac200d0fd161aa0908da13476844fa3d27f77fefe15105a8dd,,mark,?
9db631e4cfbcf7ac200d0fd161aa0908da13476844fa3d27f77fefe15105a8dd,,missing,
5ae9c96e64c6b4e3bf89272eb5a5ab14d6cde6f7b5c6782468b56f3359b05811,,mark,?
5f76e388548aa2dbb2acea1c87f25f93503cfc0fcbd12cf785f318ce6490f13f,,missing,"Pokročilé návrhové vzory, DSL, FP"
8bc6531e31b2af767fc127eb5d59f13d3392d61e105581c8444a13489b1ab115,,missing,
7c7fab8fe5e5d3438716b594080992945e596a4b5192cf2439aadb84ec8a1a45,,missing,Možná víc webových aplikací
eef7a84c833f387555939852a59294e547be9cc389ff0836979292014e5c8ac9,,message,"Příliš mnoho úkolů - napadá mě varianta střídat ""úkolové téma"" s ""neúklovým"" (i.e. jeden úkol za čtrnáct dní)
Testování - asi bych uvítal víc testování - pytest a flexmock detailněji

Jinak fakt super :)"
3e0d36c2d46234111cf47292a59cf123fb4bba9339d08a89e5cbab952c18d528,,missing,
5f76e388548aa2dbb2acea1c87f25f93503cfc0fcbd12cf785f318ce6490f13f,,message,"Super předmět, díky!"
671c85057108b45a1c9bb279b041d3d95874518a7d611db3274a87e84e5a87f3,,missing,
9db631e4cfbcf7ac200d0fd161aa0908da13476844fa3d27f77fefe15105a8dd,,message,
7c7fab8fe5e5d3438716b594080992945e596a4b5192cf2439aadb84ec8a1a45,,message,
778d7f2723a16de2611eba04af0fb69e55853b90389037ff11a68a51a694ab91,,mark,A
5ae9c96e64c6b4e3bf89272eb5a5ab14d6cde6f7b5c6782468b56f3359b05811,,missing,
5ae9c96e64c6b4e3bf89272eb5a5ab14d6cde6f7b5c6782468b56f3359b05811,,message,"Trocha mi vadila nevyvazenost narocnosti. Zo zaciatku boli temy a ulohy az prilis jednoduche, v druhej polovici semestra sa narocnost vyrazne zvysila (naviac sa v tej dobe zvysuje casova narocnost aj ostatnym predmetom). Prve dve ulohy by sa napr. mohli spojit."
671c85057108b45a1c9bb279b041d3d95874518a7d611db3274a87e84e5a87f3,,message,
778d7f2723a16de2611eba04af0fb69e55853b90389037ff11a68a51a694ab91,,missing,"Hodilo by se možná nějak zabrousit do ""reálných"" velkých projektů, např. framework Flask je určitě dobrý pro menší věci, ale rozsáhlé projekty budou stavět např. spíš na Djangu. (to je můj dojem, zas tolik se nevyznám) Zároveň chápu, že Flask je uchopitelný za ten dost omezený čas co byl.

Možná že to bylo řešené už v BI-PYT, a jestli ano, tak tohle ignorujte. V sekci s modulama a PyPI bych zmínil best practices pro strukturu packages a modulů. V semestrálce jsem s tím trochu zápasil, když se mi rozrostla na několik vnořených balíků a pak jsem jakous analýzou opensourcových projektů zjišťoval, jak to správně strukturovat.

Zmínil bych taky knihovnu Scrapy."
bd377e3114c791ea28b48c7b46bd468cf608b04a403066e0fb7015c89904bf52,,missing,
eef7a84c833f387555939852a59294e547be9cc389ff0836979292014e5c8ac9,,mark,C
3e0d36c2d46234111cf47292a59cf123fb4bba9339d08a89e5cbab952c18d528,,mark,B
0237ac25bd2d2b8de539488c2b26d935756605777cbcaadcb7d58118c8954e45,,missing,Knihovna logging
4ecf3dfb13ad1467c609fcaa742d287a635d388250924814bb3d5c790edd33ac,,missing,Nic mě nenpadá
26ad3dda6d3a57800d566795ab19f24433c6c856eeeb38bcdcfcbca10e6e2ab9,,mark,B
10956e62c2b5cb868d22f38917a1f8cffdad701219bcb98c41a04750a9cd3856,,mark,B
8bc6531e31b2af767fc127eb5d59f13d3392d61e105581c8444a13489b1ab115,,mark,B
671c85057108b45a1c9bb279b041d3d95874518a7d611db3274a87e84e5a87f3,,mark,C
3e0d36c2d46234111cf47292a59cf123fb4bba9339d08a89e5cbab952c18d528,,message,"Ahoj, pacilo sa mi prevedenie predmetu a celkovo ho hodnotim ako kvalitny. (Zdrzal som sa hodnotenia jednotlivych temat, nakolko ma zaujali vsetky - bud uzitocnostou, alebo rozsirenim obzoru a akakolvek diverzifikacia by bola neobjektivna.)  

Uvahy:
- predmet bol casovo narocny a pomerne prisne hodnoteny, co urcite nepovazujem za negativum, ale bolo by vhodne umerne navysit pocet kreditov.
- C api a Cython by si zasluzili aj dve cvicenia (to je cisto subjektivne nakolko nie kazdeho musi tato tema zaujimat. )
- Casto sa stavalo, ze cvicenie skoncilo skor, napr. po hodine a pol. Potom sa malo pracovat na ukole, co sa ale vacsinou nedialo a vacsina studentov sa rozprchla domov.  Mne by viac vyhovovalo ak by sa ten cas vyuzil diskusiou nad referencnym riesenim predchodzej domacej ulohy. Pocut ako sa niekto skusenejsi vysporiadal zo zadanim, ktore doverne poznam by urcite bolo poucne. (Urcite si to kazdy moze spravit sam doma, ale lustit cudzi kod nie je zdaleka tak pohodlne, ako keby bol priamo vysvetlovany tvorcom.)
 



 "
4ecf3dfb13ad1467c609fcaa742d287a635d388250924814bb3d5c790edd33ac,,mark,D
bd377e3114c791ea28b48c7b46bd468cf608b04a403066e0fb7015c89904bf52,,message,"príde, že toho bolo celkom veľa (úlohy + semestrálka). Každopádne jeden z najlepších predmetov na fite."
8bc6531e31b2af767fc127eb5d59f13d3392d61e105581c8444a13489b1ab115,,message,
10956e62c2b5cb868d22f38917a1f8cffdad701219bcb98c41a04750a9cd3856,,missing,"Ne, že by se tam do toho kurzu vešlo ještě víc (to těžko :-) ), ale možná když se dělal Flask, tak nějaké srovnání s dalšími frameworky"
7c7fab8fe5e5d3438716b594080992945e596a4b5192cf2439aadb84ec8a1a45,,mark,A
0237ac25bd2d2b8de539488c2b26d935756605777cbcaadcb7d58118c8954e45,,message,"Prislo mi, ze to nebylo uplne jednoduchy. Vlastne to bylo casove dost narocny. Druhou pulku semestru jsem uz ani nechodil, protoze jsem vedel, ze na domaci ulohy nebudu mit cas. Ta samotna latka me nemotivovala natolik, abych tam prisel si to jenom poslechnout. Vedel jsem totiz, ze kdyz budu chtit, muzu si to precist na GitHubu. Zase na druhou stranu je to pokrocilej Python, takze s tim, ze to nebude easy, se musi pocitat. Za kurz jsem obecne rad, prislo mi to dost dobry!!"
eef7a84c833f387555939852a59294e547be9cc389ff0836979292014e5c8ac9,,missing,"- Requests, Click - přidat BeautifulSoup
- Flask - přidat WTForms a SQLAlchemy nebo obdobné. Napadá mě varianta Django, ale oboje mi přijde podobně přínosné.
- Víc testovaní
- NumPy mi po Pandas vysloveně přebývalo"
